Freq,Ephi,IWavePhi,IWaveTheta,OutgoingPower,IngoingPower,X,Y,Z,Ex_real,Ey_real,Ez_real,Ex_imag,Ey_imag,Ez_imag
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,-2e-05,3.0241650686923623e-18,1.3079857423670825e-18,-4.8005025467781555e-21,-3.4138382211698845e-21,-5.9005733511499284e-21,-3.276136953499614e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,-1.9e-05,3.025653622534885e-18,1.3082791771944595e-18,-5.591529409293294e-21,-3.4544084998330666e-21,-6.239108748847018e-21,-3.7354374175803895e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,-1.8e-05,3.02723039362165e-18,1.3086134556290792e-18,-6.360336288093083e-21,-3.4939189936865026e-21,-6.4077373199839575e-21,-4.142815680542489e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,-1.7e-05,3.0288953819526547e-18,1.3089885776709404e-18,-7.10692318317753e-21,-3.532369702730194e-21,-6.406459064560749e-21,-4.498271742385916e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,-1.6000000000000003e-05,3.0306485875278993e-18,1.3094045433200426e-18,-7.831290094546624e-21,-3.5697606269641366e-21,-6.2352739825773866e-21,-4.801805603110666e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,-1.5000000000000002e-05,3.032490010347384e-18,1.3098613525763865e-18,-8.533437022200379e-21,-3.606091766388335e-21,-5.8941820740338755e-21,-5.053417262716745e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,-1.4000000000000001e-05,3.034419650411109e-18,1.3103590054399728e-18,-9.213363966138787e-21,-3.641363121002788e-21,-5.3831833389302126e-21,-5.253106721204152e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,-1.3000000000000001e-05,3.036437507719075e-18,1.3108975019108004e-18,-9.871070926361843e-21,-3.675574690807495e-21,-4.7022777772664016e-21,-5.4008739785728815e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,-1.2000000000000002e-05,3.03854358227128e-18,1.3114768419888692e-18,-1.0506557902869551e-20,-3.708726475802454e-21,-3.851465389042441e-21,-5.496719034822937e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,-1.1000000000000001e-05,3.040737874067726e-18,1.3120970256741798e-18,-1.1119824895661918e-20,-3.740818475987667e-21,-2.8307461742583235e-21,-5.54064188995432e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,-1.0000000000000003e-05,3.0430203831084125e-18,1.3127580529667327e-18,-1.1710871904738936e-20,-3.771850691363135e-21,-1.6401201329140645e-21,-5.532642543967028e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,-9.000000000000002e-06,3.043360993396413e-18,1.3129492289216645e-18,-1.1548931868716233e-20,-3.719070392352733e-21,-1.1819481801511297e-21,-5.455156749529813e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,-8.000000000000001e-06,3.0420388982871614e-18,1.3127597602995445e-18,-1.0716979550428457e-20,-3.5772280154652686e-21,-1.4180192073673901e-21,-5.308008401791761e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,-7.000000000000001e-06,3.040816750956656e-18,1.3126387963919292e-18,-9.844206069029072e-21,-3.413145097262494e-21,-1.5908270285195352e-21,-5.1056640276612706e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,-6.0000000000000035e-06,3.0396945514048972e-18,1.3125863371988198e-18,-8.9306114245181e-21,-3.2268216377444146e-21,-1.7003716436075587e-21,-4.848123627138346e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,-5.000000000000003e-06,3.0386722996318837e-18,1.3126023827202156e-18,-7.976195616895527e-21,-3.0182576369110276e-21,-1.746653052631467e-21,-4.535387200222984e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,-4.000000000000002e-06,3.0377499956376176e-18,1.312686932956117e-18,-6.980958646161357e-21,-2.7874530947623333e-21,-1.7296712555912585e-21,-4.167454746915186e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,-3.0000000000000018e-06,3.0369276394220966e-18,1.3128399879065233e-18,-5.944900512315585e-21,-2.534408011298331e-21,-1.6494262524869307e-21,-3.744326267214951e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,-2.000000000000001e-06,3.0362052309853212e-18,1.3130615475714348e-18,-4.868021215358216e-21,-2.259122386519021e-21,-1.5059180433184835e-21,-3.266001761122277e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,-1.0000000000000006e-06,3.0355827703272937e-18,1.3133516119508526e-18,-3.750320755289252e-21,-1.9615962204244047e-21,-1.2991466280859197e-21,-2.7324812286371685e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,-3.3881317890172014e-21,3.0350602574480105e-18,1.3137101810447748e-18,-2.5917991321086912e-21,-1.6418295130144821e-21,-1.0291120067892402e-21,-2.143764669759626e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,9.999999999999972e-07,3.034887654605648e-18,1.3139095110185487e-18,-1.5381843940569877e-21,-1.2601746483527537e-21,-7.84568155796446e-22,-1.6001417589321086e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,1.999999999999998e-06,3.0353780262005212e-18,1.313624589249543e-18,-8.273663889447108e-22,-7.831974216046983e-22,-7.416237013351431e-22,-1.3020478040923232e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,2.9999999999999984e-06,3.0359187353365205e-18,1.3133919795945403e-18,-1.3227229432584196e-22,-3.1688748639070106e-22,-7.180488766814156e-22,-1.0443490079546665e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,3.999999999999999e-06,3.0365097820136425e-18,1.3132116820535391e-18,5.470978897996182e-22,1.3875515728923817e-22,-7.138436818352668e-22,-8.270453705191363e-22
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,4.999999999999996e-06,3.037151166231886e-18,1.3130836966265396e-18,1.2107441634316707e-21,5.837305094351186e-22,-7.290081167966958e-22,-6.501368917857334e-22
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,6e-06,3.0378428879912566e-18,1.313008023313543e-18,1.8586665265703203e-21,1.0180385700469447e-21,-7.635421815657039e-22,-5.136235717544582e-22
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,6.999999999999997e-06,3.0385849472917472e-18,1.3129846621145473e-18,2.490864979215557e-21,1.4416793391247101e-21,-8.174458761422882e-22,-4.175054104253093e-22
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,7.999999999999995e-06,3.039377344133362e-18,1.3130136130295542e-18,3.107339521367387e-21,1.8546528166684174e-21,-8.907192005264534e-22,-3.617824077982886e-22
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,8.999999999999999e-06,3.0402200785161013e-18,1.3130948760585629e-18,3.708090153025814e-21,2.2569590026780703e-21,-9.83362154718196e-22,-3.4645456387339466e-22
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,9.999999999999996e-06,3.0411131504399637e-18,1.3132284512015736e-18,4.293116874190831e-21,2.6485978971536632e-21,-1.0953747387175157e-21,-3.715218786506282e-22
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,1.1e-05,3.0420565599049484e-18,1.3134143384585858e-18,4.862419684862443e-21,3.0295695000952002e-21,-1.2267569525244144e-21,-4.369843521299886e-22
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,1.1999999999999997e-05,3.0430503069110573e-18,1.3136525378296006e-18,5.4159985850406444e-21,3.3998738115026776e-21,-1.3775087961388917e-21,-5.428419843114766e-22
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,1.2999999999999994e-05,3.04409439145829e-18,1.313943049314617e-18,5.9538535747254404e-21,3.759510831376098e-21,-1.5476302695609454e-21,-6.8909477519509055e-22
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,1.3999999999999998e-05,3.045188813546645e-18,1.3142858729136354e-18,6.47598465391683e-21,4.108480559715462e-21,-1.7371213727905797e-21,-8.757427247808339e-22
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,1.4999999999999995e-05,3.0463335731761238e-18,1.3146810086266557e-18,6.98239182261481e-21,4.4467829965207665e-21,-1.9459821058277897e-21,-1.1027858330687023e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,1.6e-05,3.0475286703467257e-18,1.315128456453678e-18,7.473075080819387e-21,4.774418141792016e-21,-2.1742124686725806e-21,-1.3702241000587001e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,1.6999999999999996e-05,3.0487741050584522e-18,1.315628216394703e-18,7.948034428530554e-21,5.0913859955292074e-21,-2.4218124613249475e-21,-1.6780575257508228e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,1.7999999999999994e-05,3.0482169168833138e-18,1.3155553283358148e-18,7.31108188541381e-21,4.8917375823209686e-21,-2.69873598782867e-21,-1.835934154103894e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,1.8999999999999998e-05,3.0472071698489643e-18,1.3153483941552315e-18,6.374133149279238e-21,4.5335895386226865e-21,-2.941026457310182e-21,-1.9545130229933784e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,1.9999999999999995e-05,3.046216430764475e-18,1.3151645609259889e-18,5.4176641503329325e-21,4.144508388413649e-21,-3.139711288404103e-21,-2.079054277057963e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,2.1e-05,3.045244699629842e-18,1.3150038286480841e-18,4.441674888574873e-21,3.724494131693842e-21,-3.294790481110432e-21,-2.2095579162976465e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,2.1999999999999996e-05,3.0442919764450734e-18,1.3148661973215213e-18,3.44616536400508e-21,3.273546768463281e-21,-3.406264035429173e-21,-2.346023940712433e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,2.3e-05,3.043358261210164e-18,1.3147516669462982e-18,2.4311355766235394e-21,2.7916662987219554e-21,-3.474131951360324e-21,-2.48845235030232e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,2.3999999999999997e-05,3.0424435539251144e-18,1.3146602375224147e-18,1.3965855264302621e-21,2.278852722469871e-21,-3.498394228903885e-21,-2.636843145067307e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0048000000000000004,2.4999999999999994e-05,3.0415478545902458e-18,1.3145919090500083e-18,3.4251521342619885e-22,1.735106039707652e-21,-3.479050868060176e-21,-2.7911963250074926e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0047,-2.5e-05,2.2445685563560108e-18,1.3237081620932572e-18,1.1706671648747065e-21,-3.7235213045237014e-21,5.469930725674766e-21,7.829919718020538e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0047,-2.4e-05,2.2445784951617744e-18,1.3226030481692492e-18,3.1413525285786234e-22,-3.634050025162934e-21,4.8368401451793854e-21,7.819004496451933e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0047,-2.3e-05,2.244620564570975e-18,1.3215469508741542e-18,-5.421256883485134e-22,-3.576295970026926e-21,4.165833088072947e-21,7.749422126343547e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0047,-2.2e-05,2.244694764583925e-18,1.320539870208148e-18,-1.39811565874561e-21,-3.550259139115921e-21,3.4569095543552036e-21,7.621172607696428e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0047,-2.1000000000000002e-05,2.2448010952006247e-18,1.3195818061712313e-18,-2.2538346583334328e-21,-3.5559395324299234e-21,2.7100695440261506e-21,7.434255940510573e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0047,-2e-05,2.2449395564210732e-18,1.3186727587634034e-18,-3.1092826871119835e-21,-3.593337149968929e-21,1.9253130570857855e-21,7.188672124785984e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0047,-1.9e-05,2.2451101482452703e-18,1.3178127279846642e-18,-3.964459745081267e-21,-3.662451991732938e-21,1.1026400935341034e-21,6.884421160522656e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0047,-1.8e-05,2.245238620014687e-18,1.3170247311688803e-18,-4.735614312151625e-21,-3.755414447002058e-21,2.8575576511500954e-22,6.518601094724552e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0047,-1.7e-05,2.2444940862653713e-18,1.3165651769362183e-18,-4.474737494758717e-21,-3.757653357715074e-21,4.1125648223394005e-24,6.102918988930158e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0047,-1.6000000000000003e-05,2.2438044388107864e-18,1.316145423578976e-18,-4.219150392231219e-21,-3.7446984550050774e-21,-2.53707074661691e-22,5.711665088166982e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0047,-1.5000000000000002e-05,2.2431696776509327e-18,1.3157654710971532e-18,-3.968853004569134e-21,-3.716549738872072e-21,-4.877031533370823e-22,5.344839392435025e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0047,-1.4000000000000001e-05,2.2425898027858096e-18,1.3154253194907503e-18,-3.723845331772458e-21,-3.6732072093160544e-21,-6.978756712038356e-22,5.0024419017342845e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0047,-1.3000000000000001e-05,2.2420648142154182e-18,1.3151249687597675e-18,-3.4841273738411935e-21,-3.614670866337028e-21,-8.842246282619496e-22,4.684472616064764e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0047,-1.2000000000000002e-05,2.241594711939757e-18,1.3148644189042044e-18,-3.2496991307753416e-21,-3.540940709934992e-21,-1.0467500245114227e-21,4.3909315354264655e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0047,-1.1000000000000001e-05,2.241179495958828e-18,1.3146436699240614e-18,-3.0205606025749003e-21,-3.452016740109947e-21,-1.1854518599522556e-21,4.121818659819386e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0047,-1.0000000000000003e-05,2.2408191662726276e-18,1.3144627218193377e-18,-2.7967117892398685e-21,-3.3478989568618903e-21,-1.3003301345844493e-21,3.877133989243525e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0047,-9.000000000000002e-06,2.2405137228811607e-18,1.3143215745900344e-18,-2.578152690770249e-21,-3.2285873601908245e-21,-1.3913848484080052e-21,3.656877523698882e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0047,-8.000000000000001e-06,2.2402631657844247e-18,1.3142202282361506e-18,-2.3648833071660397e-21,-3.094081950096748e-21,-1.4586160014229198e-21,3.4610492631854594e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0047,-7.000000000000001e-06,2.2400674949824184e-18,1.314158682757687e-18,-2.1569036384272426e-21,-2.944382726579662e-21,-1.502023593629195e-21,3.2896492077032583e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0047,-6.0000000000000035e-06,2.2399267104751435e-18,1.3141369381546426e-18,-1.9542136845538576e-21,-2.779489689639566e-21,-1.5216076250268313e-21,3.1426773572522735e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0047,-5.000000000000003e-06,2.2398408122625995e-18,1.3141549944270181e-18,-1.756813445545883e-21,-2.5994028392764602e-21,-1.5173680956158283e-21,3.020133711832509e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0047,-4.000000000000002e-06,2.239809800344786e-18,1.3142128515748133e-18,-1.5647029214033175e-21,-2.404122175490343e-21,-1.489305005396184e-21,2.922018271443963e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0047,-3.0000000000000018e-06,2.2398336747217046e-18,1.3143105095980297e-18,-1.3778821121261657e-21,-2.193647698281218e-21,-1.4374183543679021e-21,2.848331036086638e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0047,-2.000000000000001e-06,2.2399124353933538e-18,1.3144479684966645e-18,-1.196351017714423e-21,-1.9679794076490807e-21,-1.3617081425309792e-21,2.7990720057605313e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0047,-1.0000000000000006e-06,2.2400460823597347e-18,1.31462522827072e-18,-1.0201096381680928e-21,-1.7271173035939348e-21,-1.2621743698854176e-21,2.7742411804656447e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0047,-3.3881317890172014e-21,2.2402346156208457e-18,1.314842288920195e-18,-8.491579734871736e-22,-1.4710613861157789e-21,-1.138817036431217e-21,2.7738385602019766e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0047,9.999999999999972e-07,2.2404780351766876e-18,1.3150991504450897e-18,-6.834960236716654e-22,-1.199811655214613e-21,-9.916361421683758e-22,2.7978641449695287e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0047,1.999999999999998e-06,2.2407763410272604e-18,1.3153958128454041e-18,-5.231237887215681e-22,-9.133681108904365e-22,-8.206316870968954e-22,2.846317934768298e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0047,2.9999999999999984e-06,2.2411295331725658e-18,1.3157322761211393e-18,-3.6804126863688197e-22,-6.117307531432506e-22,-6.258036712167754e-22,2.9191999295982896e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0047,3.999999999999999e-06,2.2415376116126e-18,1.3161085402722935e-18,-2.182484634176066e-22,-2.9489958197305314e-22,-4.0715209452801557e-22,3.0165101294594983e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0047,4.999999999999996e-06,2.242000576347367e-18,1.3165246052988676e-18,-7.374537306374331e-23,3.71254026201519e-23,-1.6467695703061724e-22,3.1382485343519258e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0047,6e-06,2.242518427376866e-18,1.316980471200863e-18,6.546800242471017e-23,3.8434420063636986e-22,1.0162174127542296e-22,3.284415144275579e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0047,6.999999999999997e-06,2.2430690580075907e-18,1.3174647858099415e-18,2.096534672864274e-22,7.494882766580675e-22,3.7780039769644515e-22,3.403376797506137e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0047,7.999999999999995e-06,2.243411807205168e-18,1.3178550679437949e-18,4.680525017062981e-22,1.1500637122380598e-21,5.102022299033432e-22,2.9480259908163314e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0047,8.999999999999999e-06,2.2437833621874592e-18,1.3182737965569573e-18,7.286973657313878e-22,1.5464424796976498e-21,6.465347564215897e-22,2.483903644040746e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0047,9.999999999999996e-06,2.2441837229544664e-18,1.3187209716494298e-18,9.915880593616935e-22,1.9386245790368328e-21,7.867979772511832e-22,2.0110097571793893e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0047,1.1e-05,2.2446128895061895e-18,1.319196593221213e-18,1.2567245825972189e-21,2.3266100102556152e-21,9.309918923921257e-22,1.5293443302322553e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0047,1.1999999999999997e-05,2.245070861842628e-18,1.319700661272306e-18,1.52410693543796e-21,2.7103987733539903e-21,1.0791165018444154e-21,1.0389073631993487e-21
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0047,1.2999999999999994e-05,2.2446828342435258e-18,1.3198898724447836e-18,1.6065288729277066e-21,2.4745225569485888e-21,1.1071878337474612e-21,5.138266279421924e-22
500GHz,1,0.0,0.0,6.87500943773938e-45,6.636046824471356e-10,0.0,-0.0047,1.3999999999999998e-05,2.2438067413323285e-18,1.3198315341135749e-18,1.566103486929966e-21,1.9244278263704637e-21,1.058008980282176e-21,3.7183168469140966e-23
